date,home_team,away_team,Cluster,Dist_to_Cluster_0,Dist_to_Cluster_1,Dist_to_Cluster_2,Dist_to_Cluster_3
2003-09-25,Al Wehda,Al Qadisiya,2,4.235615710480029,3.7667451613737453,1.4688192443761174,4.086220088372588
2003-09-26,Al-Shoalah,Al-Hilal,3,5.161809225237086,8.059865038882265,5.682075277757726,2.0975329465756465
2003-09-26,Al Taee,Al-Ittihad FC,3,4.669282349565781,7.085221712127154,4.5301075264338095,1.5457589659999669
2003-09-26,Al Riyadh,Al-Nassr,3,3.9272612780827796,5.948349919906383,3.4068954210649736,1.3932370481338892
2003-10-19,Al Khaleej,Al Wehda,2,6.223025852576262,6.263820369451047,4.425106086537016,5.114597910636197
2003-10-20,Al-Ittihad FC,Al-Shabab,0,2.7989493601018456,3.7656325501544408,4.806659958871374,5.0618100851626195
2003-10-20,Al-Hilal,Al Taee,1,4.921676777899071,2.2513688979446322,5.470956885021143,7.722842543071026
2003-10-20,Al Qadisiya,Al-Shoalah,2,5.071064767694749,3.8728350017147486,2.2521479328534197,4.990425929445979
2003-10-21,Al-Ettifaq,Al-Nassr,3,2.2840447899481124,4.447579954179807,2.8506375085973734,2.056804218341531
2003-10-21,Al Ahli SC,Al Riyadh,1,3.71494566410503,1.100517799112529,3.7458939394451014,6.109399261937748
2003-10-24,Al Taee,Al Qadisiya,2,4.759412327784639,4.227791961799902,1.3476343996536644,3.980496173943091
2003-10-24,Al-Hilal,Al-Ittihad FC,0,2.4032426789337316,4.382361510301268,5.740728831171408,5.613731994308736
2003-10-25,Al-Shoalah,Al Khaleej,2,5.249506067400873,4.335104871102619,1.9969320041131344,4.611217258670179
2003-10-25,Al-Nassr,Al-Shabab,0,1.0845224351135818,3.3069071238198995,3.393255799673478,3.483382096074785
2003-10-25,Al Wehda,Al Riyadh,2,4.354589336619036,3.808698965430172,1.7344373112404559,4.307663254339879
2003-10-25,Al Ahli SC,Al-Ettifaq,1,2.416184810819817,1.9097834411006325,3.592144802954282,5.093112560796299
2003-10-28,Al Ahli SC,Al Wehda,1,3.4164977399954184,1.4479704698857754,3.7657147148795236,5.899809209937925
2003-10-30,Al-Ettifaq,Al Wehda,2,3.419249686072396,2.8393174698079586,1.6190485971416853,4.086340991557802
2003-10-30,Al Riyadh,Al-Shoalah,2,4.746965368711504,3.741687645399153,1.4251492479457182,4.414212113561843
2003-10-31,Al Khaleej,Al Taee,2,4.989098486253014,4.4181680004934565,1.057630144203191,4.035003647498164
2003-11-07,Al Taee,Al Riyadh,2,4.844574463309434,4.6063629330259035,1.663163118477856,4.00059794426528
2003-11-07,Al-Hilal,Al Khaleej,1,5.1723964388692565,2.060417740833126,5.605605820252811,8.039755157072538
2003-11-07,Al-Ittihad FC,Al Qadisiya,1,3.8802763664032183,1.060196194962371,4.034338820863346,6.361429344895352
2003-11-07,Al-Shoalah,Al-Ettifaq,2,4.386710721317758,5.367983050026082,2.4308832582199225,2.546169441360828
2003-11-08,Al-Nassr,Al Ahli SC,0,1.5257554088962264,4.566602675265825,4.119887295925408,3.0810580421616347
2003-11-08,Al Wehda,Al-Shabab,3,3.4170086132057063,5.411021972771392,3.1693125673120193,1.5202608854432265
2003-11-12,Al Riyadh,Al-Hilal,3,4.53470953229947,7.505657922649042,5.2970413318779705,1.6187631339399728
2003-11-12,Al Qadisiya,Al Khaleej,2,4.82872041118353,3.7590768260011416,1.3651986482906968,4.644217212044845
2003-11-13,Al-Shabab,Al-Shoalah,1,4.102294269146474,0.9960793526056189,3.2787969697453434,6.01787611067457
2003-11-13,Al-Ettifaq,Al Taee,2,4.256563355572547,3.0124055191251746,2.138108849755496,4.9157655389733375
2003-11-13,Al Wehda,Al-Nassr,3,3.4073747269815367,5.420372576592857,3.1771188295631916,1.4794685786620434
2003-11-13,Al Ahli SC,Al-Ittihad FC,0,0.9428121498545169,4.1685478263931035,4.5090197183989975,3.8488132536344812
2003-11-16,Al Qadisiya,Al-Hilal,3,4.644031338020072,7.639152539223798,5.4096853478926095,1.8163848888666585
2003-11-16,Al-Shabab,Al Ahli SC,0,1.4570467760107988,4.310009138836073,4.050661102387724,3.343867443846728
2003-11-16,Al-Ittihad FC,Al-Nassr,0,1.3485201097281143,3.0720068166395955,4.155056644481454,4.485424705510141
2003-11-19,Al Ahli SC,Al Qadisiya,1,3.707701021646385,1.1565392675773787,3.752125321365226,6.100571385889641
2003-11-28,Al Taee,Al-Shabab,3,4.14927556828221,5.8630914285419795,3.2438213941383616,1.9077249719649005
2003-11-29,Al-Ittihad FC,Al Khaleej,1,4.9777611714395436,1.8113767779607868,4.7462079386285785,7.319303406776865
2003-11-29,Al-Hilal,Al-Ettifaq,1,3.3816809640529017,2.2604928939523,5.112559250836985,6.6219052796199955
2003-11-29,Al Wehda,Al Ahli SC,3,3.4722873670467114,5.9814445837424,3.797345056271351,1.3211986239601796
2003-11-30,Al-Shoalah,Al-Nassr,3,4.473950098700574,6.353565111080278,3.7608853583610062,1.7968506789762433
2003-11-30,Al Riyadh,Al Qadisiya,2,4.34473221614751,3.960313359417524,0.8135441927087835,3.712944560640063
2003-12-08,Al Khaleej,Al Riyadh,2,4.718483214926735,4.45493618996577,0.8494722742384906,3.6452775333662855
2003-12-08,Al-Nassr,Al Taee,1,4.316065705303738,2.5588858139074744,3.5773405796548836,5.939829976793179
2003-12-08,Al Qadisiya,Al-Ettifaq,2,4.382965160814243,5.320038655937258,2.841415975765886,2.9768263872085465
2004-01-15,Al-Shoalah,Al Wehda,2,4.485641211844501,4.492549538790939,1.409649697151972,3.5295520312259385
2004-01-15,Al-Ittihad FC,Al Riyadh,1,4.151931413105099,1.2348821940075223,4.264460939949928,6.632089218494845
2004-01-15,Al-Hilal,Al-Nassr,0,2.0761253110576856,3.219434887677232,5.162035832695402,5.605000809606661
2004-01-15,Al Taee,Al Ahli SC,3,4.479117376695486,6.742726404964274,4.195862263775601,1.8642406094916673
2004-01-16,Al-Shabab,Al Qadisiya,1,3.7160435911915806,1.0767582283921877,3.1330947161426064,5.669992381047477
2004-01-16,Al-Ettifaq,Al Khaleej,2,4.37638501882005,2.382854466599602,2.113173225993905,5.306771386358814
2004-01-16,Al Riyadh,Al-Ettifaq,2,3.9088543716921373,4.835514087166468,1.9747262264602317,2.5144084540625413
2004-01-20,Al-Nassr,Al Qadisiya,1,3.6802106871962597,2.018152365503174,3.157968411414092,5.528078715525238
2004-01-20,Al-Shoalah,Al-Ittihad FC,3,4.4250000730849255,6.839829460859618,4.299076849916285,1.4860985356363692
2004-01-22,Al Wehda,Al Taee,2,4.424474111703655,3.1642815465337173,1.0906784387079675,4.531205135453406
2004-01-22,Al Khaleej,Al-Shabab,3,4.345330730672171,6.295201837536415,3.4238907396213136,1.2316409850550565
2004-01-26,Al-Hilal,Al Wehda,1,4.240000478395211,1.7778304079152227,5.297344213506522,7.2701834776883025
2004-01-26,Al Qadisiya,Al Ahli SC,3,3.7469094214522998,6.143056703826165,3.7418449918511265,0.9148036153791715
2004-01-27,Al-Ettifaq,Al-Ittihad FC,3,3.1528838123575937,5.8288695143398375,4.2398932524996935,2.110911366340886
2004-01-28,Al Khaleej,Al-Nassr,3,4.401593665764618,6.217630187891586,3.4926974586922843,1.4716820782850033
2004-01-28,Al-Shabab,Al Riyadh,1,4.599677145599843,2.3768684993763607,4.097681370841303,6.428823519109172
2004-01-28,Al Taee,Al-Shoalah,2,4.94411769908341,4.439605185490095,1.3513191516873588,4.145913979849968
2004-02-05,Al Qadisiya,Al Wehda,2,4.127674111891197,4.140544112862025,1.0824948184079053,3.317087778223511
2004-02-07,Al-Nassr,Al Riyadh,1,3.6901302907506444,1.991439619553623,3.1536293227101755,5.539564859418109
2004-02-09,Al-Ittihad FC,Al Taee,1,5.691706102688642,3.15816898054538,5.544243848756867,7.860327367290937
2004-02-09,Al-Hilal,Al-Shoalah,1,6.0916077049659,3.4628707024754997,6.518049911817258,8.742206639400864
2004-02-09,Al-Ettifaq,Al-Shabab,3,2.2866841089229513,4.430124789260358,2.832474285221546,2.0734338079644608
2004-02-10,Al Ahli SC,Al Khaleej,1,4.498595176182441,0.8873410296928606,4.143484304567879,6.804953622573867
2004-02-13,Al-Nassr,Al-Ettifaq,0,2.5339105131570623,2.7735265222870993,3.107143631187667,4.391535226742452
2004-02-13,Al Taee,Al-Hilal,3,5.064055883533695,7.941124310303786,5.551750809903181,2.119039446386368
2004-02-14,Al-Shoalah,Al Qadisiya,2,4.805309437358785,4.568622232528511,1.6765443051123978,4.00587870871192
2004-02-15,Al Riyadh,Al Ahli SC,3,3.9270053458762257,6.385813066435307,3.931116236404474,0.8744073957062086
2004-02-15,Al Wehda,Al Khaleej,2,4.52613513916615,3.1134076659081367,1.1413127903843676,4.673624325888903
2004-02-19,Al Riyadh,Al Wehda,2,4.5956039697066355,4.248989119477387,2.202019621427151,4.050392358091886
2004-02-19,Al Khaleej,Al-Shoalah,2,5.099834816600444,4.353623692760039,1.5327144304259677,4.270579402762994
2004-02-20,Al-Shabab,Al-Nassr,0,3.7396307304057226,4.433493734579369,4.890349949698798,5.167996078129648
2004-02-20,Al Qadisiya,Al Taee,2,4.604888559655875,3.7111165487329467,0.7872772558343223,4.274745436941927
2004-03-18,Al Wehda,Al-Ettifaq,2,3.616194595760888,4.479681978800183,2.0245192394741913,2.771785181847084
2004-03-18,Al-Shoalah,Al Riyadh,2,4.573306881248135,4.109310647639693,0.6347702468896975,3.760135169395113
2004-03-18,Al-Hilal,Al Qadisiya,1,4.705115066034981,1.8546204677129838,5.4684798002303205,7.675688707466053
2004-03-18,Al Ahli SC,Al-Shabab,0,1.0103978868378392,3.1615918130486533,3.932385840834661,4.175732089357064
2004-03-19,Al Taee,Al Khaleej,2,4.975525301226476,4.020969813467672,0.9071565150146171,4.365098489565453
2004-03-19,Al-Nassr,Al-Ittihad FC,0,1.3512845036462975,4.4917074175091765,4.155076743207654,3.129583325266246
2004-03-23,Al Khaleej,Al-Hilal,3,5.377431894071192,8.232139187842565,5.781618567127743,2.229507030118955
2004-03-29,Al-Shabab,Al-Hilal,0,2.332956749166051,5.778134302041655,5.2241168695748685,3.2736315535327556
2004-03-29,Al Wehda,Al-Ittihad FC,3,3.8111155167643305,6.3810526020885385,4.241920872802707,1.4732300717161368
2004-04-01,Al Ahli SC,Al-Shoalah,1,4.575110565657242,1.4506731802001427,4.344440232083342,6.851420597357783
2004-04-11,Al-Ittihad FC,Al-Hilal,0,2.1688355563142907,5.5034677156909355,5.6270340939195505,4.188950116693423
2004-04-19,Al-Ettifaq,Al Ahli SC,3,2.7141305836085916,5.427079168296508,3.7903759151366714,1.7725714646723993
2004-04-23,Al-Shabab,Al-Ittihad FC,0,1.40333415837356,4.513413368651315,4.158099388442841,3.125312244308058
2004-04-25,Al Ahli SC,Al-Hilal,0,1.7857799467405309,5.354118983684843,5.397149286656652,3.782135997263489
2004-04-27,Al Qadisiya,Al-Ittihad FC,3,4.055321782372012,6.53029262129654,4.180155735179968,1.5058580307646692
2004-05-05,Al-Shabab,Al Wehda,1,3.4714689656606526,2.3379046755726027,3.2462923993372543,5.344349893547889
2004-05-05,Al-Ettifaq,Al-Shoalah,2,4.327861152864025,2.424547829693123,2.248234424543366,5.261154924566875
2004-05-05,Al Riyadh,Al Taee,2,4.853367375486569,3.674696516417344,1.6110911200524698,4.714766373549372
2004-05-05,Al Ahli SC,Al-Nassr,0,1.006139578305516,3.012842278074727,3.9330994444744887,4.2272455506583535
2004-05-11,Al-Ittihad FC,Al Ahli SC,0,2.0382979498383613,4.203113189264455,4.85389655597256,4.4080052351354215
2004-05-13,Al Khaleej,Al Qadisiya,2,4.845679334127397,4.724413345795807,1.462775550181219,3.7353025198416123
2004-05-13,Al Taee,Al-Ettifaq,2,4.433784022002029,5.420151042604294,2.4497568183808744,2.534362184106431
2004-05-13,Al-Shoalah,Al-Shabab,3,4.1003161065073295,6.0416964713333225,3.273288671724638,1.3898997320034219
2004-05-13,Al-Nassr,Al Wehda,1,3.177682891249089,1.5344247415399617,2.939795185997453,5.1195111721288935
2004-05-13,Al-Hilal,Al Riyadh,1,4.888192559423017,2.1125354954605826,5.615128922811664,7.774436122003994
2004-05-23,Al-Hilal,Al Ahli SC,0,3.360481803508874,4.984068502778134,6.144963347606244,5.83892784781369
2004-05-27,Al-Shabab,Al Ahli SC,0,1.0865284032328706,4.132895587837976,3.9287395248143846,3.1550492273973907
2004-06-18,Al-Ittihad FC,Al-Shabab,0,1.7416252252630233,3.555097404362143,4.308843829036863,4.516000351138717
2004-08-27,Al-Ettifaq,Al Wehda,2,3.57191567624345,2.7437534931671332,1.8753337283693488,4.3642085775311585
2004-08-27,Al-Ittihad FC,Ohod,1,5.734595711883424,2.2365011000324677,5.113388006132535,7.94832868435549
2004-08-27,Al-Hilal,Al Taee,1,5.374826790695069,2.3357938210247617,5.844025384910964,8.207793429165722
2004-08-28,Al Ahli SC,Al Riyadh,1,3.85592199995543,0.8231639952486147,3.8635837817271113,6.298642167219569
2004-08-28,Al-Shabab,Al Ansar,1,5.675900263534954,2.3730705719068097,4.468814451163737,7.4758028306894
2004-08-28,Al Qadisiya,Al-Nassr,3,3.5809156485137157,5.57880098462317,2.989361470014363,0.8916295995268385
2004-09-02,Ohod,Al-Shabab,3,5.226458237958214,7.087732076999838,3.937916756967127,1.7350159774058118
2004-09-02,Al-Nassr,Al-Ettifaq,1,2.473533290452772,2.2946217775416224,3.0182086506274066,4.587680600998501
2004-09-02,Al Wehda,Al Ahli SC,3,3.6399127170683,5.7632669160226975,3.903598958594075,2.2835760480130634
2004-09-02,Al Taee,Al-Ittihad FC,3,4.485749097745596,6.692864532786217,4.292719886386559,2.0133320426892976
2004-09-02,Al Qadisiya,Al-Hilal,3,4.850220763802889,7.589966354352823,5.566840706403309,2.443019452134541
2004-09-03,Al Riyadh,Al Ansar,2,5.501336126852146,3.7701667675637203,1.9743603864512864,5.477940757176298
2004-09-06,Al-Ettifaq,Al-Ittihad FC,3,2.6819974757068517,5.394750153855114,3.8712667670499794,1.9421503857287628
2004-09-09,Al Ansar,Al Wehda,2,5.450888021422031,5.714131437572368,2.338975592629554,3.5891907147093107
2004-09-09,Al Taee,Ohod,2,5.667390362712635,4.012117550090299,1.8862196783851677,5.429482874432059
2004-09-09,Al Riyadh,Al-Shabab,3,3.724557095255227,5.711115794840288,3.130376719428633,1.4185089278465122
2004-09-10,Al-Nassr,Al Ahli SC,0,1.554136412656008,4.145678668629459,4.084966594370105,3.443442727143493
2004-09-15,Al Ansar,Al-Nassr,3,5.269163933436561,7.06716351402958,3.95515789704076,1.837219062532299
2004-09-15,Al Ahli SC,Al-Hilal,0,2.3356734044011604,5.415911435734835,5.587828353365054,4.225131188740297
2004-09-16,Al Wehda,Al Riyadh,2,4.296148175671179,3.437720624503443,1.5299629826457413,4.240180725755047
2004-09-16,Ohod,Al Qadisiya,2,5.390635945093124,5.384603962974875,1.7225465637882935,3.6177729370074467
2004-09-16,Al-Shabab,Al Taee,1,3.998464152182633,0.8703846751883948,3.1136632700611138,5.918819282105354
2004-09-22,Al Wehda,Al-Shabab,3,3.1613745085614657,5.152626278445381,2.8673241701025627,1.4815624270201353
2004-09-22,Al Qadisiya,Al Taee,2,4.7563841296143,3.6106526049831,1.3549251246509781,4.548383009423346
2004-09-22,Al-Hilal,Al Ansar,1,6.195645341124575,3.3328958507083737,6.200405279298659,8.771446386630512
2004-09-23,Al Riyadh,Al-Nassr,3,3.754198531430774,5.4566383765612905,3.135755828345552,1.9161028798807285
2004-09-23,Al-Ettifaq,Ohod,2,5.057865863187608,2.607203267659171,2.551198759146843,5.965673018635527
2004-09-26,Al Ahli SC,Al-Ittihad FC,0,2.3469279877076614,4.742467485942303,5.006131285524236,4.193134153347622
2004-09-29,Al-Shabab,Al Qadisiya,1,3.6685285623157293,1.1668083063334567,3.081529509402351,5.664151124422108
2004-09-30,Al-Nassr,Al Wehda,1,4.805420097828863,3.3228485903994076,4.60786719029668,6.418417610061595
2004-10-01,Ohod,Al Ahli SC,3,6.115289762236851,8.244847528616672,5.462123922906325,2.9544992375567065
2004-10-01,Al-Ittihad FC,Al Ansar,1,5.915055922675329,2.4583870961259824,5.277622619704138,8.138129378741212
2004-10-01,Al Taee,Al-Ettifaq,2,4.23548347296411,5.001012000576436,1.9922594816020087,2.7477599872137075
2004-10-01,Al Riyadh,Al-Hilal,3,4.510637719811673,7.456084218697501,5.269747753158572,1.7847696639084245
2004-10-08,Al-Ittihad FC,Al Qadisiya,1,4.004728933159686,1.2575190048890135,4.145664154653642,6.498602852218244
2004-10-10,Al-Hilal,Al-Ettifaq,1,3.3816809640529017,2.2604928939523,5.112559250836985,6.6219052796199955
2004-10-15,Al Riyadh,Ohod,2,5.469634165464351,3.725450667928846,1.950563369987921,5.5022363168325175
2004-10-15,Al Taee,Al Ansar,2,5.698937935853062,4.185680754854481,1.9398691476464898,5.359591353758052
2004-10-15,Al Wehda,Al-Ittihad FC,3,3.4825154366783395,5.970210078097912,3.9146344226754644,1.246039248696519
2004-10-16,Al-Hilal,Al-Nassr,0,2.2715350727563215,3.014881682154223,5.220514024612979,5.859110559974687
2004-10-16,Al Qadisiya,Al Ahli SC,3,3.758368561841238,6.06186993653686,3.73982895521166,1.192033448716241
2004-10-17,Al-Shabab,Al-Ettifaq,0,2.709344243287955,2.7597896162897166,3.2116352444217813,4.647668922882997
2004-10-21,Al-Shabab,Al-Hilal,0,2.1522034582954728,5.798626621019769,5.159653551637368,2.887985965342619
2004-10-21,Al Ansar,Al Qadisiya,2,5.634716332673727,5.738676077610306,2.33087733873988,3.8414445619112696
2004-10-22,Ohod,Al Wehda,2,5.2505643845815735,5.457485159347633,1.9034101758614008,3.313373885851277
2004-10-22,Al Taee,Al Riyadh,2,4.75944663171403,4.206463280941063,1.30994181794531,3.9873161413582636
2004-10-27,Al Ansar,Al-Ettifaq,3,5.238438498491831,6.145365558195083,2.7851874698491366,2.75279898968028
2004-10-27,Al Qadisiya,Al Riyadh,2,4.3198929031496744,3.8348534510143453,0.6139955951883564,3.8185064805592517
2004-10-27,Al Wehda,Al Taee,2,4.606535446494139,3.33226107320191,1.6743229483068884,4.678818773575754
2004-10-27,Al-Nassr,Ohod,1,5.169172741765513,1.6656055743839429,3.8884825978052135,7.028363910243538
2004-10-29,Al Ahli SC,Al-Shabab,0,1.431554840111489,3.2403915026246364,4.0523371262708725,4.387246337391032
2004-11-01,Al-Nassr,Al-Shabab,0,1.5559453070163338,3.8546268081764232,3.6099590192526896,3.405852761484772
2004-11-01,Al-Ettifaq,Al Qadisiya,2,3.9926309432002256,3.0833216005417508,2.1573481492306392,4.727585819943678
2004-11-01,Al Ansar,Ohod,2,6.343752223802372,5.137855834643562,2.422162218623853,5.350423980301216
2004-11-01,Al Ahli SC,Al Taee,1,4.456231237945948,1.055149213017834,4.185133879141269,6.8051276576914095
2004-11-02,Al Wehda,Al-Hilal,3,4.4404714566955334,7.481816891737594,5.457656242644427,2.014098318829595
2004-11-08,Al-Ittihad FC,Al Riyadh,1,4.345426574434321,1.6174733961706336,4.449652232132669,6.733805204970008
2004-11-19,Al Ahli SC,Al Ansar,1,6.485564590285099,3.4546659568956786,5.814414847601064,8.489639132459999
2004-11-19,Al-Shabab,Al-Ittihad FC,0,1.40333415837356,4.513413368651315,4.158099388442841,3.125312244308058
2004-11-19,Ohod,Al-Hilal,3,6.138106245940182,8.810404123075147,6.118479748900231,2.699578584537467
2004-11-20,Al Taee,Al-Nassr,3,4.147099433814925,5.875781861485448,3.2587743784997945,1.888051903193352
2004-11-20,Al Riyadh,Al-Ettifaq,2,3.7462468702603235,4.411313113172063,1.543348460589416,2.6184666635651666
2004-11-20,Al Qadisiya,Al Wehda,2,4.101213926514557,4.049987231466534,0.9398880476823991,3.4011880274169517
2004-12-27,Al-Ettifaq,Al Ahli SC,3,2.6825180603382712,5.362705990966204,3.7584146006588655,1.9375640605865898
2004-12-27,Al Ansar,Al-Hilal,3,6.279316261362342,8.918922226992368,6.234013293637875,2.9183224724584704
2004-12-28,Al-Ittihad FC,Al-Nassr,0,1.3162455896498022,3.229257564892328,4.15687130515864,4.419836727827534
2004-12-31,Ohod,Al Taee,2,5.680337507619265,5.44248690781704,1.9683307208669065,4.123157991165487
2004-12-31,Al Ahli SC,Al Wehda,1,3.4164977399954184,1.4479704698857754,3.7657147148795236,5.899809209937925
2005-01-05,Al Riyadh,Al Ahli SC,3,3.8001931826448154,6.135547295256558,3.777776777055756,0.8836479167085234
2005-01-05,Ohod,Al-Ittihad FC,3,5.564932196057009,7.800562573103196,4.912126097914602,1.9715087309615873
2005-01-05,Al Taee,Al-Hilal,3,4.970132860910314,7.8464069786634125,5.463430785019836,1.8064369129931617
2005-01-06,Al-Nassr,Al Qadisiya,1,3.5312569287479803,0.9192380644085598,2.948968388509025,5.521016861763614
2005-01-06,Al Wehda,Al-Ettifaq,2,3.5741471436834384,4.20004647156736,1.8851843583302896,3.0731132005452015
2005-01-06,Al Ansar,Al-Shabab,3,6.562223505170517,8.06341011240238,5.559421835562575,4.073799826796453
2005-01-12,Al-Shabab,Ohod,1,5.205934930198337,1.629364862082253,3.918295500920684,7.023143618364205
2005-01-12,Al-Ettifaq,Al-Nassr,3,2.729948980201316,4.750751496475407,3.2237113415350658,2.5982449736054716
2005-01-12,Al Ansar,Al Riyadh,2,5.515888580089753,5.410491528814711,1.9507218350603317,3.8055034876813623
2005-01-14,Al-Ittihad FC,Al Taee,1,4.589473331695107,1.3683662271646302,4.439555050457981,6.99701874098558
2005-01-14,Al-Hilal,Al Qadisiya,1,4.5622569948694,2.066267970973475,5.364934962688105,7.523039952596912
2005-01-16,Al Wehda,Al Ansar,2,5.345299930060425,3.3777689242494877,2.146402740284606,5.646077352105711
2005-01-16,Al-Shabab,Al Riyadh,1,3.730174918981807,1.0413525648670312,3.1338490729280437,5.684017262623001
2005-01-17,Al-Ettifaq,Al-Hilal,3,3.6757150047544256,6.900180482597088,5.305264644736699,2.172360738136044
2005-01-30,Al-Hilal,Al-Ittihad FC,0,2.809897335075646,4.250347270509174,5.900245833429785,5.836157780198298
2005-02-02,Al Taee,Al-Shabab,3,4.180903667783578,6.15150519209239,3.336068775382313,1.1581196197086727
2005-02-02,Al Riyadh,Al Wehda,2,4.120874331679321,4.140843593708363,1.0070659923120437,3.2822988138440974
2005-02-03,Al-Nassr,Al Ansar,1,5.383613635975863,2.1146283067530063,4.135024338892934,7.12471787933185
2005-02-04,Al-Hilal,Al Ahli SC,0,1.7409166359314883,3.661437526250137,5.3958103761202425,5.4277151304190365
2005-02-05,Al-Ittihad FC,Al-Ettifaq,1,3.5963512624155842,2.8485396669701037,4.563595685023542,5.865795610576824
2005-02-05,Al Qadisiya,Ohod,2,5.390926598367189,3.5231653992154164,1.7381007369325019,5.413743728841181
2005-02-22,Al-Shabab,Al Wehda,1,3.1466394743599913,1.298555890475565,2.8735257794342886,5.160011678526928
2005-02-24,Al Taee,Al Qadisiya,2,4.6315820479843595,4.399034854622382,0.9426066777703079,3.58678151991668
2005-02-24,Al-Nassr,Al Riyadh,1,3.724925994556287,0.996592264431806,3.1464468720529797,5.695525708496325
2005-02-26,Ohod,Al-Ettifaq,3,5.096775825224355,6.054327904157132,2.586534332903149,2.419839771544228
2005-02-26,Al-Ittihad FC,Al Ahli SC,0,1.6113549924559556,3.947656999866085,4.68310266476359,4.31915073882855
2005-02-28,Al Qadisiya,Al-Shabab,3,3.5815044090985215,5.5641901445529,2.9707257881762854,0.9251166657697751
2005-03-10,Al-Hilal,Al Riyadh,1,4.460702251373945,1.9227303544707444,5.276018668069824,7.412899090794211
2005-03-10,Al-Ettifaq,Al Taee,1,4.655228169120746,2.6966520504262093,2.7529334417972526,5.59243756350796
2005-03-10,Al Wehda,Al-Nassr,3,3.206153709640645,5.142840100885164,2.9311342833962177,1.4624865747902345
2005-03-10,Al Ansar,Al-Ittihad FC,3,5.67637327433628,7.719732631165722,4.978207164832354,2.528616549627596
2005-03-15,Al Qadisiya,Al-Ittihad FC,3,4.125003903989555,6.364594843560311,4.220323437588506,1.8839072291540888
2005-03-20,Al Qadisiya,Al-Ettifaq,2,3.714814867341859,4.4992756536639185,1.5329776651628604,2.5094371895718157
2005-03-20,Al Riyadh,Al-Ittihad FC,3,4.426096929170403,6.807570790362323,4.541782891451862,1.8408271252620894
2005-03-20,Ohod,Al Ansar,2,6.259947314988447,5.122018967557093,2.232407355411796,5.194489667445943
2005-03-21,Al-Hilal,Al Wehda,1,4.069325830551591,1.9738933009958508,5.181297048086954,7.102198839056594
2005-03-22,Al-Shabab,Al-Nassr,0,1.0454592746018974,3.485459317597123,3.395453804711128,3.365406407586594
2005-03-22,Al Taee,Al Ahli SC,3,4.222171436855965,6.532663089411636,3.916513695680962,0.9772203946906157
2005-03-27,Al Ahli SC,Al-Nassr,0,1.6698048911699717,3.4497959738578796,4.1697167694216,4.252063419613388
2005-05-04,Ohod,Al Riyadh,2,5.415229967214026,5.341028924310305,1.7612521541793746,3.622620860213735
2005-05-04,Al-Ittihad FC,Al Wehda,1,3.8458042730887985,2.0460542286339924,4.277525440174611,6.165764430485384
2005-05-04,Al-Ettifaq,Al-Shabab,3,2.8242680624419103,4.949585461541167,3.3185688161266356,2.2322917443225845
2005-05-05,Al-Nassr,Al-Hilal,0,2.0788490853772856,5.72168206472096,5.134125061592774,2.997154553549325
2005-05-05,Al Ansar,Al Taee,2,5.85244296116741,5.3915980899968075,2.302226883238214,4.378604677138495
2005-05-08,Al Ahli SC,Al Qadisiya,1,3.8489427182546074,0.8966842333612186,3.869625648571619,6.290079891642584
2005-05-12,Al Wehda,Ohod,2,6.001739229634916,3.816157956947342,3.4504691726776318,6.475623440584133
2005-05-12,Al Riyadh,Al Taee,2,4.61398034755146,3.5829998464276844,0.7078201133762182,4.322249541255362
2005-05-17,Ohod,Al-Nassr,3,5.232164260323408,6.8343273077566655,3.912572438154252,2.300066468258744
2005-05-17,Al-Ettifaq,Al Ansar,1,5.670848173029469,3.0137691394274193,3.519393407498277,6.679139986556934
2005-05-17,Al Taee,Al Wehda,2,4.537281419812128,4.560321530079431,1.459439317932937,3.528241232849363
2005-05-18,Al Riyadh,Al Qadisiya,2,4.319601848213586,3.8655365642128525,0.6111044622537577,3.7882668833902473
2005-05-26,Al Qadisiya,Al Ansar,2,6.750030671775527,5.011719584254146,4.351291415958138,6.812079305376227
2005-05-28,Al-Ittihad FC,Al-Hilal,0,1.9394345397258008,5.365892662062161,5.539914402007927,4.039825395413601
2005-05-29,Al Ahli SC,Ohod,1,5.482179662895179,1.7803754926326767,4.728300721343839,7.693248147719658
2005-05-31,Al Wehda,Al Qadisiya,2,4.302378748577744,3.4715579951438214,1.5795119246623388,4.2401288482616035
2005-06-02,Al-Shabab,Al Ahli SC,0,1.046202627105859,4.251082741949961,3.930658670330022,3.061087639900782
2005-06-11,Al-Hilal,Al-Shabab,0,2.045088382149958,3.0896366606924057,5.131544533019781,5.66811180055025
2005-06-12,Al-Nassr,Al-Ittihad FC,0,1.8857814026377222,4.5028705444211585,4.343196667399248,3.4260611515759143
2005-06-12,Al Ahli SC,Al-Ettifaq,1,2.9301049323471378,2.918846242024874,3.9866643571184035,5.159825019581748
2005-06-16,Al-Nassr,Al Taee,1,4.128079037199014,1.9780211900610758,3.326957140418345,5.937986751649303
2005-06-16,Al-Ittihad FC,Al-Shabab,0,1.7899329892794842,3.6514778251983873,4.336750443665334,4.447708879859278
2005-06-16,Al-Hilal,Ohod,1,6.043891910053811,2.6663953820846067,6.053086727494774,8.75737397127916
2005-06-16,Al Ansar,Al Ahli SC,3,5.434591754875547,7.557330946065357,4.61115187226509,1.9928777809051679
